last_correct,last_response_time,diff_easy,diff_medium,diff_hard,session_accuracy,current_domain,target_domain,target_diff
1,7551,1,0,0,0.6848772763262074,2,2,0
1,7474,1,0,0,0.685126582278481,2,2,0
1,3688,1,0,0,0.6853754940711463,2,2,1
1,6100,0,1,0,0.6856240126382307,2,2,2
1,2919,0,0,1,0.6858721389108129,2,0,2
0,1565,0,0,1,0.6853312302839116,0,0,1
1,2578,0,1,0,0.6855791962174941,0,0,1
1,1249,0,1,0,0.6858267716535433,0,0,1
1,2176,0,1,0,0.6860739575137687,0,1,2
0,5470,0,0,1,0.6855345911949685,1,1,1
0,2031,0,1,0,0.6849960722702279,1,1,0
1,4646,1,0,0,0.685243328100471,1,1,0
1,1925,1,0,0,0.6854901960784314,1,1,0
1,5042,1,0,0,0.6857366771159875,1,1,1
1,2138,0,1,0,0.6859827721221613,1,2,2
0,1120,0,0,1,0.6854460093896714,2,2,1
1,7732,0,1,0,0.6856919468334637,2,2,1
1,4851,0,1,0,0.6859375,2,2,1
1,6851,0,1,0,0.6861826697892272,2,2,2
0,6616,0,0,1,0.6856474258970359,2,2,1
0,6858,0,1,0,0.6851130163678878,2,2,0
0,2927,1,0,0,0.6845794392523364,2,2,0
1,5479,1,0,0,0.6848249027237354,2,2,0
1,3260,1,0,0,0.6850699844479005,2,2,0
0,3563,1,0,0,0.6845376845376845,2,2,0
1,2894,1,0,0,0.6847826086956522,2,2,0
1,4041,1,0,0,0.6850271528316525,2,2,0
1,7034,1,0,0,0.6852713178294574,2,2,1
1,3691,0,1,0,0.6855151045701007,2,0,2
0,2308,0,0,1,0.684984520123839,0,0,1
1,6542,0,1,0,0.6852281515854601,0,0,1
0,5250,0,1,0,0.6846986089644513,0,1,0
1,4317,1,0,0,0.684942084942085,1,1,0
0,7817,1,0,0,0.6844135802469136,1,1,0
1,6284,1,0,0,0.6846569005397071,1,1,0
1,7192,1,0,0,0.6848998459167951,1,2,0
1,3970,1,0,0,0.6851424172440339,2,2,1
1,6663,0,1,0,0.6853846153846154,2,2,2
0,3141,0,0,1,0.684857801691007,2,2,1
1,1987,0,1,0,0.685099846390169,2,2,1
1,5817,0,1,0,0.6853415195702226,2,2,1
1,5387,0,1,0,0.6855828220858896,2,2,2
1,3687,0,0,1,0.685823754789272,2,0,2
1,1246,0,0,1,0.6860643185298622,0,0,2
1,1981,0,0,1,0.6863045141545524,0,0,2
0,7873,0,0,1,0.6857798165137615,0,0,1
1,7266,0,1,0,0.6860198624904508,0,0,1
0,4229,0,1,0,0.6854961832061068,0,0,0
0,4138,1,0,0,0.6849733028222731,0,0,0
1,7318,1,0,0,0.6852134146341463,0,0,0
1,6597,1,0,0,0.6854531607006854,0,1,0
0,2294,1,0,0,0.684931506849315,1,2,0
1,5941,1,0,0,0.685171102661597,2,2,0
1,7342,1,0,0,0.6854103343465046,2,2,0
1,4147,1,0,0,0.6856492027334852,2,2,1
0,2704,0,1,0,0.6851289833080425,2,2,0
0,1826,1,0,0,0.6846095526914329,2,2,0
1,3110,1,0,0,0.6848484848484848,2,2,0
0,5802,1,0,0,0.6843300529901589,2,2,0
1,5676,1,0,0,0.6845688350983359,2,2,0
1,4966,1,0,0,0.6848072562358276,2,2,0
1,1687,1,0,0,0.6850453172205438,2,2,1
1,4134,0,1,0,0.6852830188679245,2,2,2
1,7701,0,0,1,0.6855203619909502,2,2,2
1,6496,0,0,1,0.6857573474001507,2,2,2
0,6512,0,0,1,0.6852409638554217,2,2,1
0,6392,0,1,0,0.6847253574115877,2,2,0
1,2889,1,0,0,0.6849624060150376,2,2,0
1,2411,1,0,0,0.6851990984222389,2,0,0
1,1964,1,0,0,0.6854354354354354,0,0,1
1,3911,0,1,0,0.6856714178544636,0,0,2
1,1163,0,0,1,0.6859070464767616,0,0,2
0,1474,0,0,1,0.6853932584269663,0,0,1
0,4523,0,1,0,0.6848802395209581,0,1,0
0,4325,1,0,0,0.6843679880329095,1,1,0
1,1446,1,0,0,0.6846038863976084,1,1,0
1,5017,1,0,0,0.684839432412248,1,1,0
1,3820,1,0,0,0.6850746268656717,1,2,1
0,5375,0,1,0,0.6845637583892618,2,0,0
1,7064,1,0,0,0.6847988077496274,0,0,0
1,6209,1,0,0,0.6850335070737156,0,0,0
1,5061,1,0,0,0.6852678571428571,0,0,1
0,3770,0,1,0,0.6847583643122677,0,0,0
1,5051,1,0,0,0.6849925705794948,0,0,0
1,7892,1,0,0,0.6852264291017075,0,1,0
0,5499,1,0,0,0.6847181008902077,1,1,0
0,6103,1,0,0,0.6842105263157895,1,1,0
0,5964,1,0,0,0.6837037037037037,1,1,0
1,6387,1,0,0,0.6839378238341969,1,1,0
1,1992,1,0,0,0.6841715976331361,1,1,0
1,3808,1,0,0,0.6844050258684405,1,1,1
0,3008,0,1,0,0.6838995568685377,1,1,0
1,4642,1,0,0,0.6841328413284132,1,1,0
0,6624,1,0,0,0.6836283185840708,1,1,0
0,5430,1,0,0,0.6831245394252027,1,1,0
1,3611,1,0,0,0.6833578792341679,1,1,0
1,6424,1,0,0,0.6835908756438558,1,1,0
1,4741,1,0,0,0.6838235294117647,1,2,1
1,6829,0,1,0,0.6840558412931668,2,2,2
0,7265,0,0,1,0.6835535976505139,2,0,1
0,4912,0,1,0,0.6830520909757887,0,0,0
0,5824,1,0,0,0.6825513196480938,0,0,0
0,1848,1,0,0,0.6820512820512821,0,1,0
1,3502,1,0,0,0.6822840409956076,1,1,0
1,7586,1,0,0,0.6825164594001463,1,1,0
0,2901,1,0,0,0.6820175438596491,1,2,0
1,1264,1,0,0,0.6822498173849525,2,0,0
0,7223,1,0,0,0.6817518248175183,0,0,0
1,1918,1,0,0,0.6819839533187454,0,1,0
1,4619,1,0,0,0.6822157434402333,1,1,0
0,5367,1,0,0,0.6817188638018936,1,1,0
1,3310,1,0,0,0.6819505094614265,1,1,0
1,1919,1,0,0,0.6821818181818182,1,1,0
0,4870,1,0,0,0.6816860465116279,1,1,0
1,5235,1,0,0,0.681917211328976,1,1,0
1,5793,1,0,0,0.6821480406386067,1,1,0
1,7863,1,0,0,0.6823785351704134,1,1,1
1,6296,0,1,0,0.6826086956521739,1,1,2
0,2575,0,0,1,0.6821144098479363,1,1,1
1,7875,0,1,0,0.6823444283646889,1,1,1
0,3754,0,1,0,0.6818510484454086,1,1,0
1,4850,1,0,0,0.6820809248554913,1,1,0
1,3227,1,0,0,0.6823104693140795,1,1,0
1,7078,1,0,0,0.6825396825396826,1,1,1
1,1030,0,1,0,0.6827685652487383,1,1,2
0,7118,0,0,1,0.6822766570605188,1,1,1
0,1685,0,1,0,0.681785457163427,1,1,0
0,4413,1,0,0,0.681294964028777,1,1,0
1,5690,1,0,0,0.6815240833932422,1,1,0
0,7555,1,0,0,0.6810344827586207,1,1,0
0,6860,1,0,0,0.6805455850681982,1,1,0
0,6591,1,0,0,0.6800573888091822,1,1,0
1,4567,1,0,0,0.6802867383512545,1,1,0
0,2935,1,0,0,0.6797994269340975,1,1,0
1,4256,1,0,0,0.6800286327845383,1,2,0
1,1893,1,0,0,0.6802575107296137,2,2,0
1,7389,1,0,0,0.6804860614724804,2,2,1
1,5045,0,1,0,0.6807142857142857,2,2,2
0,1951,0,0,1,0.6802284082798001,2,2,1
0,4416,0,1,0,0.6797432239657631,2,2,0
0,6275,1,0,0,0.6792587312900926,2,2,0
1,4320,1,0,0,0.6794871794871795,2,2,0
1,7778,1,0,0,0.6797153024911032,2,2,0
1,4384,1,0,0,0.6799431009957326,2,2,1
1,3519,0,1,0,0.6801705756929638,2,2,2
0,4451,0,0,1,0.6796875,2,2,1
1,6838,0,1,0,0.6799148332150461,2,2,1
0,6675,0,1,0,0.6794326241134752,2,0,0
1,7996,1,0,0,0.6796598157335223,0,0,0
1,7163,1,0,0,0.6798866855524079,0,0,0
1,3288,1,0,0,0.6801132342533617,0,0,1
1,1065,0,1,0,0.6803394625176803,0,0,2
1,6797,0,0,1,0.680565371024735,0,0,2
1,3332,0,0,1,0.6807909604519774,0,1,2
0,5176,0,0,1,0.6803105151729005,1,1,1
0,2946,0,1,0,0.6798307475317349,1,1,0
1,5831,1,0,0,0.6800563777307963,1,2,0
1,5757,1,0,0,0.680281690140845,2,2,0
1,6439,1,0,0,0.6805066854327938,2,2,1
1,3694,0,1,0,0.680731364275668,2,2,2
0,4930,0,0,1,0.6802529866479269,2,2,1
0,7226,0,1,0,0.6797752808988764,2,2,0
1,4120,1,0,0,0.68,2,2,0
0,7961,1,0,0,0.679523141654979,2,2,0
1,3124,1,0,0,0.6797477224947442,2,2,0
1,1685,1,0,0,0.6799719887955182,2,2,0
0,6370,1,0,0,0.6794961511546536,2,2,0
1,1189,1,0,0,0.6797202797202797,2,2,0
1,3047,1,0,0,0.6799440950384347,2,0,0
1,2585,1,0,0,0.6801675977653632,0,0,1
0,2872,0,1,0,0.6796929518492673,0,0,0
1,2482,1,0,0,0.6799163179916318,0,1,0
1,7831,1,0,0,0.6801393728222996,1,1,0
1,7681,1,0,0,0.6803621169916435,1,1,1
1,7960,0,1,0,0.6805845511482255,1,2,2
0,7308,0,0,1,0.6801112656467315,2,0,1
1,5587,0,1,0,0.6803335649756775,0,0,1
0,3821,0,1,0,0.6798611111111111,0,1,0
1,5989,1,0,0,0.6800832755031229,1,1,0
0,6499,1,0,0,0.6796116504854369,1,1,0
1,3010,1,0,0,0.6798336798336798,1,2,0
1,5561,1,0,0,0.6800554016620498,2,2,0
1,4784,1,0,0,0.6802768166089965,2,2,1
0,1876,0,1,0,0.6798063623789765,2,2,0
1,5612,1,0,0,0.6800276434001382,2,2,0
1,7528,1,0,0,0.6802486187845304,2,2,0
0,4942,1,0,0,0.6797791580400276,2,2,0
1,5486,1,0,0,0.68,2,2,0
1,4928,1,0,0,0.6802205375603032,2,0,0
1,6753,1,0,0,0.6804407713498623,0,0,1
0,7652,0,1,0,0.6799724707501721,0,1,0
1,3842,1,0,0,0.6801925722145805,1,2,0
1,5235,1,0,0,0.6804123711340206,2,0,0
1,2206,1,0,0,0.6806318681318682,0,0,1
0,7732,0,1,0,0.6801647220315717,0,0,0
1,2359,1,0,0,0.6803840877914952,0,0,0
1,3088,1,0,0,0.680603152844414,0,0,0
1,4950,1,0,0,0.6808219178082192,0,0,1
1,3350,0,1,0,0.6810403832991102,0,0,2
1,2373,0,0,1,0.6812585499316005,0,0,2
0,4711,0,0,1,0.6807928913192071,0,0,1
1,1464,0,1,0,0.6810109289617486,0,0,1
1,7995,0,1,0,0.6812286689419795,0,0,1
1,2526,0,1,0,0.6814461118690314,0,0,2
0,2564,0,0,1,0.6809815950920245,0,1,1
1,6942,0,1,0,0.6811989100817438,1,1,1
1,6263,0,1,0,0.6814159292035398,1,1,1
1,7175,0,1,0,0.6816326530612244,1,1,2
0,3171,0,0,1,0.681169272603671,1,1,1
1,2081,0,1,0,0.6813858695652174,1,1,1
0,4473,0,1,0,0.6809232858112695,1,1,0
1,2640,1,0,0,0.6811397557666214,1,1,0
1,1685,1,0,0,0.6813559322033899,1,1,0
1,7703,1,0,0,0.6815718157181572,1,1,1
0,3072,0,1,0,0.6811103588354773,1,2,0
1,2921,1,0,0,0.6813261163734776,2,2,0
1,3333,1,0,0,0.6815415821501014,2,2,0
1,7310,1,0,0,0.6817567567567567,2,2,1
0,2945,0,1,0,0.6812964213369345,2,2,0
1,7259,1,0,0,0.6815114709851552,2,2,0
1,3161,1,0,0,0.681726230613621,2,2,0
0,2603,1,0,0,0.681266846361186,2,2,0
1,3407,1,0,0,0.6814814814814815,2,2,0
1,7710,1,0,0,0.6816958277254375,2,2,0
1,2740,1,0,0,0.6819098856758574,2,2,1
0,7974,0,1,0,0.6814516129032258,2,2,0
1,2631,1,0,0,0.6816655473472129,2,2,0
1,5791,1,0,0,0.6818791946308724,2,2,0
1,3688,1,0,0,0.682092555331992,2,2,1
1,6417,0,1,0,0.6823056300268097,2,2,2
1,7803,0,0,1,0.6825184192900201,2,2,2
0,7975,0,0,1,0.6820615796519411,2,2,1
1,6904,0,1,0,0.6822742474916388,2,2,1
1,7351,0,1,0,0.6824866310160428,2,2,1
0,1403,0,1,0,0.6820307281229125,2,2,0
1,7108,1,0,0,0.6822429906542056,2,2,0
1,6538,1,0,0,0.6824549699799867,2,2,0
1,6542,1,0,0,0.6826666666666666,2,2,1
0,2259,0,1,0,0.6822118587608261,2,2,0
1,2750,1,0,0,0.6824234354194407,2,2,0
0,4197,1,0,0,0.6819693945442449,2,0,0
1,7935,1,0,0,0.6821808510638298,0,0,0
1,6983,1,0,0,0.6823920265780731,0,0,0
1,5610,1,0,0,0.6826029216467463,0,0,1
1,1902,0,1,0,0.6828135368281354,0,1,2
1,2197,0,0,1,0.6830238726790451,1,1,2
1,6395,0,0,1,0.6832339297548045,1,1,2
0,3738,0,0,1,0.6827814569536423,1,1,1
1,3269,0,1,0,0.6829913964262078,1,1,1
1,1426,0,1,0,0.6832010582010583,1,1,1
0,1133,0,1,0,0.6827495042961005,1,1,0
1,1056,1,0,0,0.6829590488771466,1,1,0
1,1316,1,0,0,0.6831683168316832,1,1,0
0,6481,1,0,0,0.6827176781002638,1,1,0
1,4675,1,0,0,0.6829268292682927,1,1,0
1,6951,1,0,0,0.6831357048748353,1,1,0
1,4874,1,0,0,0.6833443054641212,1,1,1
1,4433,0,1,0,0.6835526315789474,1,1,2
1,5323,0,0,1,0.6837606837606838,1,2,2
1,2432,0,0,1,0.6839684625492772,2,2,2
0,7532,0,0,1,0.6835193696651346,2,2,1
0,4426,0,1,0,0.6830708661417323,2,0,0
0,2694,1,0,0,0.6826229508196722,0,0,0
1,3543,1,0,0,0.6828309305373526,0,0,0
1,7139,1,0,0,0.6830386378519974,0,1,0
1,7702,1,0,0,0.6832460732984293,1,1,1
1,7370,0,1,0,0.6834532374100719,1,2,2
1,1832,0,0,1,0.6836601307189543,2,2,2
0,4082,0,0,1,0.6832135858915741,2,2,1
1,2358,0,1,0,0.683420365535248,2,2,1
1,3494,0,1,0,0.6836268754076973,2,2,1
0,3669,0,1,0,0.6831812255541069,2,2,0
1,7572,1,0,0,0.6833876221498372,2,2,0
0,1497,1,0,0,0.6829427083333334,2,2,0
1,3085,1,0,0,0.6831489915419648,2,0,0
1,6315,1,0,0,0.6833550065019506,0,0,0
1,7041,1,0,0,0.6835607537361923,0,0,1
0,6801,0,1,0,0.6831168831168831,0,0,0
1,1515,1,0,0,0.6833225178455549,0,0,0
0,3160,1,0,0,0.6828793774319066,0,1,0
1,4051,1,0,0,0.6830848995463383,1,1,0
0,3128,1,0,0,0.6826424870466321,1,2,0
1,2479,1,0,0,0.6828478964401294,2,2,0
1,3378,1,0,0,0.6830530401034929,2,2,0
1,3396,1,0,0,0.6832579185520362,2,0,1
1,7775,0,1,0,0.6834625322997416,0,0,2
1,6330,0,0,1,0.683666881859264,0,0,2
1,1843,0,0,1,0.6838709677419355,0,1,2
1,5449,0,0,1,0.6840747904577692,1,1,2
0,4376,0,0,1,0.6836340206185567,1,1,1
1,1838,0,1,0,0.6838377334191886,1,1,1
0,5499,0,1,0,0.6833976833976834,1,2,0
1,4266,1,0,0,0.6836012861736335,2,0,0
0,4395,1,0,0,0.6831619537275064,0,0,0
1,4336,1,0,0,0.6833654463712268,0,1,0
1,7197,1,0,0,0.6835686777920411,1,1,0
1,3243,1,0,0,0.6837716484926235,1,2,1
1,3755,0,1,0,0.683974358974359,2,2,2
0,2329,0,0,1,0.683536194746957,2,2,1
0,3324,0,1,0,0.6830985915492958,2,2,0
1,5052,1,0,0,0.6833013435700576,2,2,0
1,6279,1,0,0,0.6835038363171355,2,2,0
1,3883,1,0,0,0.6837060702875399,2,2,1
0,6783,0,1,0,0.6832694763729247,2,2,0
1,2162,1,0,0,0.6834716017868538,2,2,0
1,5881,1,0,0,0.6836734693877551,2,2,0
1,3367,1,0,0,0.6838750796685787,2,0,1
1,3146,0,1,0,0.6840764331210191,0,0,2
1,7446,0,0,1,0.6842775302355187,0,0,2
1,2241,0,0,1,0.6844783715012722,0,0,2
0,6545,0,0,1,0.684043229497775,0,0,1
0,1035,0,1,0,0.6836086404066074,0,0,0
0,3635,1,0,0,0.6831746031746032,0,0,0
0,4882,1,0,0,0.682741116751269,0,0,0
1,6211,1,0,0,0.6829422954977806,0,1,0
1,7704,1,0,0,0.6831432192648923,1,2,0
1,4894,1,0,0,0.6833438885370487,2,2,1
1,2241,0,1,0,0.6835443037974683,2,0,2
1,2235,0,0,1,0.6837444655281467,0,0,2
1,2213,0,0,1,0.683944374209861,0,1,2
0,4993,0,0,1,0.6835123183828175,1,1,1
1,2436,0,1,0,0.6837121212121212,1,1,1
1,2998,0,1,0,0.6839116719242903,1,2,1
0,6696,0,1,0,0.6834804539722572,2,2,0
1,7844,1,0,0,0.6836798991808444,2,0,0
1,6408,1,0,0,0.6838790931989924,0,1,0
1,5424,1,0,0,0.684078036500944,1,1,1
1,3449,0,1,0,0.6842767295597484,1,1,2
1,6383,0,0,1,0.6844751728472659,1,1,2
0,2999,0,0,1,0.6840452261306532,1,2,1
1,3108,0,1,0,0.6842435655994978,2,2,1
0,1109,0,1,0,0.6838143036386449,2,2,0
1,1910,1,0,0,0.684012539184953,2,0,0
0,1935,1,0,0,0.6835839598997494,0,0,0
1,4769,1,0,0,0.6837820914214151,0,0,0
1,3039,1,0,0,0.6839799749687109,0,0,0
1,5179,1,0,0,0.6841776110068793,0,0,1
1,5591,0,1,0,0.684375,0,1,2
0,4583,0,0,1,0.683947532792005,1,1,1
0,2114,0,1,0,0.6835205992509363,1,2,0
0,4158,1,0,0,0.6830941983780412,2,2,0
1,4683,1,0,0,0.683291770573566,2,2,0
1,2591,1,0,0,0.6834890965732088,2,2,0
1,4752,1,0,0,0.6836861768368617,2,2,1
0,6284,0,1,0,0.6832607342874922,2,2,0
0,3742,1,0,0,0.6828358208955224,2,0,0
1,5614,1,0,0,0.6830329397141082,0,0,0
1,1679,1,0,0,0.6832298136645962,0,1,0
1,1991,1,0,0,0.6834264432029795,1,1,1
0,2505,0,1,0,0.6830024813895782,1,1,0
1,5502,1,0,0,0.6831990080595164,1,1,0
0,2803,1,0,0,0.6827757125154895,1,1,0
0,5222,1,0,0,0.6823529411764706,1,1,0
1,5898,1,0,0,0.682549504950495,1,1,0
0,3982,1,0,0,0.6821273964131107,1,2,0
0,3359,1,0,0,0.6817058096415327,2,0,0
1,3387,1,0,0,0.6819024088943793,0,0,0
0,4971,1,0,0,0.6814814814814815,0,0,0
1,7214,1,0,0,0.6816779765576805,0,0,0
1,7080,1,0,0,0.6818742293464858,0,0,0
1,2942,1,0,0,0.6820702402957486,0,0,1
0,2524,0,1,0,0.6816502463054187,0,0,0
0,2972,1,0,0,0.6812307692307692,0,0,0
0,2913,1,0,0,0.6808118081180812,0,0,0
1,1415,1,0,0,0.6810079901659496,0,1,0
1,3345,1,0,0,0.6812039312039312,1,2,0
1,2201,1,0,0,0.6813996316758748,2,0,1
1,4327,0,1,0,0.6815950920245398,0,0,2
0,5090,0,0,1,0.6811771919068056,0,0,1
1,6571,0,1,0,0.6813725490196079,0,0,1
1,2610,0,1,0,0.68156766687079,0,0,1
0,2891,0,1,0,0.6811505507955936,0,1,0
0,1123,1,0,0,0.6807339449541284,1,1,0
1,6155,1,0,0,0.6809290953545232,1,2,0
1,7576,1,0,0,0.6811240073304826,2,2,0
1,7472,1,0,0,0.6813186813186813,2,2,1
1,5766,0,1,0,0.6815131177547284,2,2,2
0,5710,0,0,1,0.6810975609756098,2,2,1
1,6796,0,1,0,0.6812918951858623,2,2,1
1,2742,0,1,0,0.6814859926918392,2,2,1
1,4887,0,1,0,0.6816798539257456,2,0,2
1,4515,0,0,1,0.6818734793187348,0,0,2
0,2474,0,0,1,0.6814589665653495,0,0,1
0,4782,0,1,0,0.681044957472661,0,0,0
1,7946,1,0,0,0.6812386156648452,0,0,0
1,1159,1,0,0,0.6814320388349514,0,1,0
1,3700,1,0,0,0.6816252274105519,1,1,1
1,1894,0,1,0,0.6818181818181818,1,1,2
0,1317,0,0,1,0.681405208964264,1,1,1
0,1161,0,1,0,0.6809927360774818,1,1,0
1,6649,1,0,0,0.6811857229280097,1,1,0
0,4471,1,0,0,0.6807738814993954,1,2,0
1,5255,1,0,0,0.6809667673716012,2,2,0
0,3241,1,0,0,0.6805555555555556,2,2,0
1,3473,1,0,0,0.6807483403741702,2,2,0
0,4352,1,0,0,0.6803377563329313,2,2,0
1,3591,1,0,0,0.6805304400241109,2,2,0
0,6097,1,0,0,0.6801204819277108,2,2,0
1,2074,1,0,0,0.6803130644190247,2,2,0
0,4340,1,0,0,0.6799037304452467,2,2,0
1,2748,1,0,0,0.6800962116656645,2,0,0
1,6257,1,0,0,0.6802884615384616,0,0,0
1,7509,1,0,0,0.6804804804804805,0,0,1
1,5725,0,1,0,0.680672268907563,0,0,2
0,1191,0,0,1,0.6802639472105579,0,0,1
1,1542,0,1,0,0.6804556354916067,0,0,1
1,7028,0,1,0,0.6806470940683044,0,0,1
1,3240,0,1,0,0.6808383233532934,0,0,2
1,2796,0,0,1,0.6810293237582286,0,0,2
0,6165,0,0,1,0.680622009569378,0,1,1
1,5262,0,1,0,0.680812910938434,1,2,1
0,7130,0,1,0,0.6804062126642771,2,2,0
1,3653,1,0,0,0.6805970149253732,2,2,0
1,2025,1,0,0,0.6807875894988067,2,2,0
1,2719,1,0,0,0.6809779367918902,2,0,1
0,3248,0,1,0,0.6805721096543504,0,1,0
1,4237,1,0,0,0.680762358546754,1,1,0
1,7384,1,0,0,0.680952380952381,1,1,0
1,3374,1,0,0,0.6811421772754312,1,1,1
1,5820,0,1,0,0.6813317479191439,1,1,2
1,1698,0,0,1,0.6815210932857991,1,1,2
1,6484,0,0,1,0.6817102137767221,1,1,2
0,6512,0,0,1,0.6813056379821959,1,1,1
1,7459,0,1,0,0.6814946619217082,1,1,1
0,7058,0,1,0,0.6810906935388263,1,1,0
1,1862,1,0,0,0.6812796208530806,1,1,0
1,3781,1,0,0,0.6814683244523386,1,1,0
0,3700,1,0,0,0.6810650887573965,1,2,0
1,4789,1,0,0,0.6812536960378475,2,2,0
0,7844,1,0,0,0.6808510638297872,2,2,0
1,6112,1,0,0,0.681039574719433,2,2,0
0,4675,1,0,0,0.6806375442739079,2,2,0
0,3235,1,0,0,0.68023598820059,2,2,0
1,4700,1,0,0,0.6804245283018868,2,2,0
1,5566,1,0,0,0.6806128461991751,2,0,0
0,7016,1,0,0,0.6802120141342756,0,0,0
1,1204,1,0,0,0.6804002354326074,0,0,0
1,6908,1,0,0,0.6805882352941176,0,1,0
1,2577,1,0,0,0.6807760141093474,1,2,1
1,3742,0,1,0,0.6809635722679201,2,2,2
0,6687,0,0,1,0.6805637110980622,2,2,1
0,6970,0,1,0,0.6801643192488263,2,0,0
1,7452,1,0,0,0.6803519061583577,0,0,0
1,5884,1,0,0,0.6805392731535757,0,0,0
1,2689,1,0,0,0.6807264206209724,0,0,1
0,6519,0,1,0,0.680327868852459,0,0,0
1,6826,1,0,0,0.6805149210064365,0,1,0
0,6956,1,0,0,0.6801169590643275,1,2,0
0,6972,1,0,0,0.6797194623027469,2,2,0
0,2453,1,0,0,0.679322429906542,2,0,0
1,3529,1,0,0,0.6795096322241682,0,0,0
1,2357,1,0,0,0.6796966161026837,0,1,0
0,1504,1,0,0,0.6793002915451894,1,1,0
1,7262,1,0,0,0.6794871794871795,1,1,0
1,4555,1,0,0,0.679673849737915,1,1,0
1,6366,1,0,0,0.6798603026775321,1,1,1
0,2404,0,1,0,0.6794648051192553,1,2,0
1,1120,1,0,0,0.6796511627906977,2,2,0
0,4505,1,0,0,0.6792562463683904,2,2,0
1,1931,1,0,0,0.6794425087108014,2,2,0
0,2102,1,0,0,0.6790481717933836,2,2,0
1,3180,1,0,0,0.6792343387470998,2,2,0
1,4647,1,0,0,0.6794202898550724,2,0,0
0,6860,1,0,0,0.6790266512166859,0,0,0
1,7348,1,0,0,0.679212507237985,0,0,0
1,4140,1,0,0,0.6793981481481481,0,0,0
1,3725,1,0,0,0.6795835743204164,0,0,1
0,3684,0,1,0,0.6791907514450867,0,0,0
1,4852,1,0,0,0.6793760831889082,0,1,0
1,2746,1,0,0,0.6795612009237876,1,2,0
1,2119,1,0,0,0.6797461050201962,2,2,1
0,7342,0,1,0,0.6793540945790081,2,2,0
1,4903,1,0,0,0.6795389048991355,2,2,0
1,5953,1,0,0,0.6797235023041475,2,2,0
1,6499,1,0,0,0.6799078871617732,2,2,1
0,7209,0,1,0,0.6795166858457997,2,2,0
1,2785,1,0,0,0.679700977573318,2,0,0
1,7061,1,0,0,0.6798850574712644,0,0,0
1,5674,1,0,0,0.6800689259046525,0,0,1
0,2046,0,1,0,0.6796785304247991,0,1,0
1,3158,1,0,0,0.6798623063683304,1,1,0
0,2706,1,0,0,0.6794724770642202,1,2,0
1,6035,1,0,0,0.6796561604584527,2,0,0
0,2868,1,0,0,0.6792668957617412,0,0,0
1,2290,1,0,0,0.6794504865483686,0,0,0
1,4094,1,0,0,0.6796338672768879,0,0,0
1,5591,1,0,0,0.6798170383076043,0,0,1
0,6172,0,1,0,0.6794285714285714,0,0,0
0,3746,1,0,0,0.6790405482581382,0,1,0
1,3499,1,0,0,0.6792237442922374,1,1,0
1,1412,1,0,0,0.679406731317741,1,1,0
1,1705,1,0,0,0.6795895096921323,1,1,1
0,4770,0,1,0,0.6792022792022792,1,2,0
1,1486,1,0,0,0.679384965831435,2,0,0
0,1364,1,0,0,0.6789982925441093,0,0,0
1,1382,1,0,0,0.6791808873720137,0,0,0
1,7023,1,0,0,0.679363274587834,0,0,0
0,3704,1,0,0,0.6789772727272727,0,1,0
1,6925,1,0,0,0.6791595684270301,1,1,0
1,7742,1,0,0,0.6793416572077186,1,1,0
1,2828,1,0,0,0.6795235394214407,1,1,1
1,5057,0,1,0,0.6797052154195011,1,1,2
0,3681,0,0,1,0.6793201133144476,1,2,1
0,1335,0,1,0,0.6789354473386183,2,2,0
0,1855,1,0,0,0.6785512167515563,2,2,0
0,6136,1,0,0,0.6781674208144797,2,0,0
1,6757,1,0,0,0.6783493499152063,0,0,0
1,3339,1,0,0,0.6785310734463277,0,1,0
0,1549,1,0,0,0.6781479390175043,1,1,0
1,7204,1,0,0,0.6783295711060948,1,2,0
1,2237,1,0,0,0.6785109983079526,2,2,0
1,1564,1,0,0,0.6786922209695603,2,2,1
1,5120,0,1,0,0.6788732394366197,2,2,2
1,2349,0,0,1,0.6790540540540541,2,2,2
0,6524,0,0,1,0.678671918964547,2,0,1
1,7818,0,1,0,0.6788526434195725,0,0,1
1,1405,0,1,0,0.6790331646992692,0,0,1
0,5377,0,1,0,0.6786516853932584,0,1,0
1,1521,1,0,0,0.6788321167883211,1,1,0
0,6785,1,0,0,0.6784511784511784,1,1,0
1,5148,1,0,0,0.6786315199102636,1,1,0
1,5079,1,0,0,0.6788116591928252,1,1,0
1,2268,1,0,0,0.6789915966386555,1,1,1
1,7848,0,1,0,0.6791713325867861,1,1,2
0,7771,0,0,1,0.6787912702853945,1,1,1
1,3513,0,1,0,0.6789709172259508,1,1,1
0,1559,0,1,0,0.6785913918390162,1,1,0
1,5759,1,0,0,0.6787709497206704,1,2,0
0,7620,1,0,0,0.678391959798995,2,0,0
0,3357,1,0,0,0.6780133928571429,0,0,0
0,7429,1,0,0,0.6776352481873954,0,1,0
1,5615,1,0,0,0.6778149386845039,1,1,0
1,4325,1,0,0,0.6779944289693594,1,1,0
1,4116,1,0,0,0.678173719376392,1,1,1
1,3820,0,1,0,0.6783528102392877,1,1,2
0,3749,0,0,1,0.6779755283648499,1,1,1
1,1416,0,1,0,0.6781545302946081,1,1,1
0,4195,0,1,0,0.6777777777777778,1,1,0
1,6766,1,0,0,0.6779566907273736,1,1,0
